id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,max_antigüedad_empleo_años,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2019_sol_795,3.0,soledad,795.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,1.0,no,nunca,igual,no,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,15.0,raramente,raramente,nunca,nunca,si,950000.0
2019_sol_796,3.0,soledad,796.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,nunca,igual,no,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,10.0,raramente,raramente,raramente,nunca,si,1200000.0
2019_sol_797,3.0,soledad,797.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,no,1.0,0.0,4.0,si,raramente,igual,no,si,control sobre algunas decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,30.0,raramente,raramente,raramente,nunca,no,1200000.0
2019_sol_798,1.0,soledad,798.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,a veces,igual,no,si,control sobre algunas decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,21.0,nunca,raramente,raramente,nunca,no,828116.0
2019_sol_799,1.0,soledad,799.0,7.0,2.0,5.0,1.0,1.0,4.0,0.0,3.0,no,4.0,0.0,2.0,si,a veces,mejor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,21.0,nunca,raramente,a veces,nunca,no,828116.0
2019_sol_800,1.0,soledad,800.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,no,3.0,0.0,2.0,si,raramente,mejor,no,si,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,12.0,a menudo,a veces,raramente,nunca,no,828116.0
2019_sol_801,1.0,soledad,801.0,8.0,4.0,4.0,1.0,1.0,3.0,0.0,5.0,si,3.0,0.0,2.0,si,raramente,mejor,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,18.0,nunca,a veces,raramente,a veces,no,828116.0
2019_sol_802,1.0,soledad,802.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,a veces,igual,no,no,control sobre algunas decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,15.0,a menudo,raramente,raramente,nunca,no,828116.0
2019_sol_803,1.0,soledad,803.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,2.0,0.0,2.0,no,a veces,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,12.0,nunca,nunca,raramente,raramente,no,828116.0
2019_sol_804,2.0,soledad,804.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,no,1.0,0.0,2.0,si,a veces,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,2.0,5.0,nunca,raramente,a veces,nunca,no,828116.0
2019_sol_805,2.0,soledad,805.0,6.0,4.0,2.0,1.0,1.0,2.0,0.0,4.0,no,3.0,0.0,4.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,25.0,raramente,raramente,nunca,raramente,no,975725.0
2019_sol_806,2.0,soledad,806.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,si,a veces,igual,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,16.0,nunca,raramente,nunca,raramente,no,828116.0
2019_sol_807,2.0,soledad,807.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,0.0,si,a veces,mejor,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,0.0,raramente,raramente,nunca,raramente,no,1000000.0
2019_sol_808,1.0,soledad,808.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,1.0,0.0,3.0,si,a veces,peor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,5.0,a veces,raramente,raramente,nunca,no,1200000.0
2019_sol_809,1.0,soledad,809.0,6.0,4.0,2.0,1.0,1.0,2.0,0.0,4.0,no,1.0,0.0,1.0,si,a veces,igual,no,si,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,2.0,a veces,raramente,nunca,nunca,no,898556.0
2019_sol_810,1.0,soledad,810.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,6.0,no,0.0,0.0,4.0,si,a veces,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,4.0,a menudo,a veces,raramente,nunca,no,828116.0
2019_sol_811,1.0,soledad,811.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,1.0,1.0,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,nada probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,4.0,raramente,raramente,a menudo,raramente,no,500000.0
2019_sol_812,1.0,soledad,812.0,6.0,2.0,4.0,1.0,1.0,4.0,0.0,2.0,no,3.0,0.0,0.0,no,raramente,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,menos de 1 salario mínimo,3.0,0.0,raramente,raramente,raramente,raramente,no,1200000.0
2019_sol_813,1.0,soledad,813.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,si,0.0,0.0,2.0,si,a veces,igual,si,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,menos de 1 salario mínimo,3.0,9.0,a menudo,a veces,a veces,a veces,no,828116.0
2019_sol_814,1.0,soledad,814.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,no,0.0,0.0,2.0,si,raramente,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,10.0,raramente,raramente,raramente,raramente,no,1200000.0
2019_sol_815,2.0,soledad,815.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no,0.0,0.0,2.0,si,raramente,mejor,si,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,2.0,nunca,nunca,nunca,nunca,no,1200000.0
2019_sol_816,1.0,soledad,816.0,8.0,5.0,3.0,1.0,1.0,3.0,0.0,4.0,no,0.0,0.0,3.0,no,a veces,igual,no,no,control sobre la mayoría de decisiones,nada probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,10.0,a veces,raramente,raramente,raramente,no,1200000.0
2019_sol_817,1.0,soledad,817.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,1.0,1.0,si,raramente,igual,no,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,a veces,raramente,nunca,nunca,si,1200000.0
2019_sol_818,2.0,soledad,818.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,si,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,25.0,nunca,nunca,raramente,nunca,no,866650.0
2019_sol_819,2.0,soledad,819.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,no,a veces,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,14.0,nunca,raramente,nunca,raramente,no,867450.0
2019_sol_820,1.0,soledad,820.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,raramente,igual,si,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,1.5,a menudo,nunca,nunca,nunca,no,828116.0
2019_sol_821,1.0,soledad,821.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,2.0,si,nunca,igual,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,6.0,raramente,raramente,raramente,nunca,si,1500000.0
2019_sol_822,1.0,soledad,822.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,2.0,0.0,2.0,si,raramente,igual,si,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,4.0,a veces,raramente,nunca,nunca,si,1200000.0
2019_sol_823,1.0,soledad,823.0,9.0,5.0,4.0,1.0,1.0,3.0,0.0,6.0,no,5.0,0.0,4.0,si,raramente,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,12.0,raramente,raramente,raramente,nunca,no,1500000.0
2019_sol_824,1.0,soledad,824.0,8.0,5.0,3.0,0.0,0.0,4.0,2.0,2.0,no,3.0,1.0,1.0,si,a veces,peor,no,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,23.0,a veces,a veces,raramente,raramente,no,1200000.0
2019_sol_825,1.0,soledad,825.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,5.0,no,0.0,0.0,4.0,si,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,si,entre 2 y 5 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,21.0,raramente,raramente,raramente,nunca,no,1900000.0
2019_sol_826,2.0,soledad,826.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,no,1.0,0.0,2.0,si,a veces,mejor,si,no,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,6.0,a menudo,raramente,nunca,nunca,no,828116.0
2019_sol_827,1.0,soledad,827.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,0.0,2.0,no,a veces,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,30.0,a veces,raramente,raramente,raramente,no,900000.0
2019_sol_828,1.0,soledad,828.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,no,1.0,0.0,1.0,si,a menudo,mejor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,15.0,a menudo,a veces,raramente,raramente,no,828116.0
2019_sol_829,1.0,soledad,829.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,si,a veces,igual,no,si,control sobre algunas decisiones,algo probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,15.0,a veces,raramente,raramente,nunca,no,899250.0
2019_sol_830,2.0,soledad,830.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,1.0,0.0,1.0,si,raramente,peor,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,2.0,raramente,raramente,raramente,raramente,no,1200000.0
2019_sol_831,1.0,soledad,831.0,9.0,3.0,6.0,1.0,1.0,5.0,2.0,2.0,no,5.0,1.0,1.0,si,raramente,peor,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,6.0,a menudo,a veces,nunca,nunca,no,828116.0
2019_sol_832,1.0,soledad,832.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,si,1.0,0.0,1.0,si,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,3.0,nunca,a veces,raramente,nunca,no,600000.0
2019_sol_833,1.0,soledad,833.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,no,3.0,0.0,1.0,si,a veces,mejor,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,raramente,a veces,siempre,raramente,no,300000.0
2019_sol_834,2.0,soledad,834.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,1.0,0.0,0.0,si,a veces,mejor,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,0.0,a menudo,raramente,raramente,nunca,no,828116.0
2019_sol_835,2.0,soledad,835.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,2.0,2.0,1.0,si,raramente,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,5.0,a menudo,a veces,raramente,nunca,no,781242.0
2019_sol_836,1.0,soledad,836.0,7.0,2.0,5.0,1.0,1.0,3.0,0.0,4.0,si,2.0,0.0,2.0,si,nunca,peor,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,20.0,nunca,a veces,nunca,nunca,no,781242.0
2019_sol_837,2.0,soledad,837.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,si,0.0,0.0,1.0,si,nunca,peor,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,11.0,a veces,raramente,a veces,raramente,no,1200000.0
2019_sol_838,2.0,soledad,838.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,no,1.0,0.0,1.0,si,nunca,igual,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,10.0,nunca,a veces,a menudo,raramente,no,828116.0
2019_sol_839,2.0,soledad,839.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,2.0,0.0,1.0,si,nunca,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,3.0,a menudo,a veces,raramente,nunca,no,828116.0
2019_sol_840,1.0,soledad,840.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,1.0,1.0,si,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,3.0,a menudo,nunca,nunca,nunca,no,600000.0
2019_sol_841,1.0,soledad,841.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,1.0,1.0,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,15.0,a menudo,raramente,raramente,nunca,no,852700.0
2019_sol_842,1.0,soledad,842.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,no,1.0,2.0,2.0,no,a veces,peor,no,si,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,15.0,raramente,a veces,nunca,nunca,no,400000.0
2019_sol_843,1.0,soledad,843.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,no,0.0,0.0,2.0,no,a veces,peor,no,si,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,16.0,a menudo,siempre,nunca,nunca,no,300000.0
2019_sol_844,2.0,soledad,844.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,1.0,2.0,si,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,4.0,a veces,raramente,nunca,a veces,no,1200000.0
2019_sol_845,1.0,soledad,845.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,raramente,igual,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,18.0,nunca,nunca,nunca,raramente,no,1100000.0
2019_sol_846,1.0,soledad,846.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,no,1.0,0.0,3.0,si,a menudo,igual,si,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,6.0,a menudo,a veces,a veces,a veces,no,828116.0
2019_sol_847,2.0,soledad,847.0,8.0,2.0,6.0,1.0,1.0,4.0,0.0,4.0,no,4.0,0.0,3.0,si,raramente,igual,no,no,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,10.0,nunca,nunca,nunca,nunca,no,828116.0
2019_sol_848,1.0,soledad,848.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,no,0.0,0.0,2.0,si,a menudo,mejor,no,no,control sobre la mayoría de decisiones,nada probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,6.0,a veces,a menudo,a veces,a menudo,no,1165000.0
2019_sol_849,2.0,soledad,849.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,no,2.0,0.0,3.0,si,a veces,igual,no,no,control sobre algunas decisiones,poco probable,si,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,6.0,nunca,raramente,nunca,nunca,no,800000.0
2019_sol_850,1.0,soledad,850.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,3.0,1.0,0.0,no,a veces,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,0.0,nunca,a veces,a menudo,raramente,no,700000.0
2019_sol_851,1.0,soledad,851.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,no,2.0,0.0,2.0,no,a veces,mejor,no,no,control sobre la mayoría de decisiones,nada probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,2.0,raramente,a veces,nunca,raramente,no,1200000.0
2019_sol_852,1.0,soledad,852.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,no,0.0,0.0,3.0,si,a veces,peor,no,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,10.0,a menudo,a menudo,raramente,raramente,no,150000.0
2019_sol_853,1.0,soledad,853.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,1.0,si,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,a menudo,raramente,nunca,raramente,no,828116.0
2019_sol_854,3.0,soledad,854.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,1.0,si,a veces,igual,no,si,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,22.0,a menudo,raramente,raramente,nunca,no,828116.0
2019_sol_855,1.0,soledad,855.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,no,2.0,0.0,2.0,no,a veces,igual,no,no,control sobre todas las decisiones,muy probable,si,menos de 1 salario mínimo,nada feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,6.0,a menudo,a veces,a veces,a veces,no,800000.0
2019_sol_856,2.0,soledad,856.0,5.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,no,4.0,0.0,1.0,no,a veces,igual,no,no,control sobre todas las decisiones,algo probable,si,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,15.0,a menudo,a veces,a veces,a veces,no,828116.0
2019_sol_857,1.0,soledad,857.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,no,1.0,1.0,1.0,no,raramente,igual,no,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,5.0,a veces,raramente,raramente,raramente,si,1200000.0
2019_sol_858,1.0,soledad,858.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,no,0.0,0.0,2.0,si,a veces,mejor,no,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,nada feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,22.0,a veces,raramente,raramente,a veces,no,875275.0
2019_sol_859,2.0,soledad,859.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,raramente,igual,si,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,menos de 1 salario mínimo,2.0,12.0,nunca,a veces,raramente,nunca,no,828116.0
2019_sol_860,2.0,soledad,860.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,no,1.0,0.0,3.0,si,a veces,igual,no,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,23.0,nunca,raramente,nunca,raramente,no,828116.0
2019_sol_861,1.0,soledad,861.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,no,1.0,0.0,1.0,si,a veces,mejor,no,si,control sobre todas las decisiones,nada probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,5.0,a menudo,raramente,nunca,raramente,no,828116.0
2019_sol_862,1.0,soledad,862.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,0.0,0.0,4.0,si,a veces,mejor,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,12.0,raramente,raramente,raramente,raramente,si,1200000.0
2019_sol_863,1.0,soledad,863.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,1.0,si,raramente,mejor,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,23.0,nunca,a veces,raramente,a veces,no,800000.0
2019_sol_864,1.0,soledad,864.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,si,2.0,0.0,1.0,si,raramente,igual,no,no,control sobre algunas decisiones,poco probable,si,entre 1 y 2 salarios mínimos,bastante feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,2.0,a menudo,a veces,raramente,nunca,no,828116.0
2019_sol_865,1.0,soledad,865.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,si,a veces,mejor,no,no,control sobre algunas decisiones,muy probable,si,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,16.0,nunca,raramente,nunca,raramente,no,828116.0
2019_sol_866,1.0,soledad,866.0,6.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,no,2.0,1.0,1.0,si,a veces,peor,si,si,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,40.0,nunca,nunca,nunca,nunca,no,400000.0
2019_sol_867,1.0,soledad,867.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,0.0,0.0,2.0,no,raramente,mejor,no,si,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,23.0,a menudo,nunca,nunca,nunca,no,781242.0
2019_sol_868,1.0,soledad,868.0,6.0,4.0,2.0,1.0,1.0,4.0,0.0,2.0,no,4.0,0.0,2.0,no,nunca,mejor,si,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,3.0,nunca,nunca,a veces,a veces,no,781000.0
2019_sol_869,1.0,soledad,869.0,9.0,5.0,4.0,1.0,1.0,4.0,0.0,5.0,si,3.0,0.0,4.0,si,nunca,mejor,no,si,ningún control,muy probable,no,menos de 1 salario mínimo,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,10.0,nunca,nunca,a veces,nunca,no,800000.0
2019_sol_870,1.0,soledad,870.0,6.0,2.0,4.0,1.0,1.0,0.0,1.0,5.0,no,0.0,1.0,1.0,si,nunca,mejor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,23.0,nunca,raramente,nunca,nunca,no,828116.0
