id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo,ingreso_mensual_hogar
2018_gal_246,2.0,galapa,246.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,2.0,si,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,no,no,no,no,a veces,peor,si,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,a veces,a veces,no,1600000.0
2018_gal_247,1.0,galapa,247.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,2.0,0.0,0.0,no,apartamento,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,no,no,si,no,no,no,no,no,no,no,no,a veces,peor,si,no,control sobre la mayoría de decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,raramente,raramente,nunca,raramente,no,700000.0
2018_gal_248,1.0,galapa,248.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,no,0.0,0.0,0.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,no,si,no,no,no,no,si,no,no,no,a veces,peor,si,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,nunca,raramente,no,950000.0
2018_sol_249,1.0,soledad,249.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,2.0,0.0,4.0,no,casa,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",electricidad,no,no,no,no,no,si,no,no,no,si,no,no,no,no,a veces,peor,no,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,si,otra,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,a veces,a veces,nunca,si,500000.0
2018_sol_250,1.0,soledad,250.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,2.0,no,casa,1.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,si,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca,no,400000.0
2018_sol_251,1.0,soledad,251.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,0.0,2.0,no,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,mejor,no,si,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,nunca,nunca,no,800000.0
2018_sol_252,1.0,soledad,252.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,no,1.0,2.0,3.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,si,no,no,si,no,no,no,no,no,no,no,no,raramente,peor,no,si,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca,no,400000.0
2018_sol_253,1.0,soledad,253.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,si,1.0,0.0,5.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,si,si,no,no,no,no,si,no,no,no,nunca,mejor,no,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,si,otra,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,nunca,nunca,raramente,no,400000.0
2018_sol_254,1.0,soledad,254.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,0.0,0.0,3.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca,no,781242.0
2018_sol_255,1.0,soledad,255.0,6.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,no,2.0,0.0,4.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,si,no,no,raramente,peor,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,a veces,raramente,a veces,no,600000.0
2018_pue_256,1.0,puerto colombia,256.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,nunca,mejor,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,más de 5 salarios mínimos,2.0,si,raramente,a veces,nunca,nunca,no,781242.0
2018_sol_257,1.0,soledad,257.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,0.0,3.0,no,apartamento,1.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca,no,400000.0
2018_sol_258,1.0,soledad,258.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,no,2.0,0.0,1.0,si,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,raramente,mejor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,menos de 1 salario mínimo,3.0,si,raramente,raramente,nunca,nunca,no,1300000.0
2018_sol_259,1.0,soledad,259.0,6.0,4.0,2.0,1.0,1.0,4.0,0.0,2.0,si,4.0,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,a menudo,a veces,nunca,no,781242.0
2018_sol_260,1.0,soledad,260.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,0.0,0.0,3.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,no,si,no,no,no,no,si,no,no,no,nunca,igual,no,si,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,a menudo,nunca,no,500000.0
2018_sol_261,1.0,soledad,261.0,6.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,si,3.0,0.0,4.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,a veces,raramente,a menudo,no,781242.0
2018_sol_262,1.0,soledad,262.0,8.0,5.0,3.0,1.0,1.0,4.0,0.0,4.0,si,4.0,0.0,6.0,no,casa,6.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,si,si,no,no,no,no,si,no,no,no,nunca,mejor,no,si,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,781000.0
2018_sol_263,1.0,soledad,263.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,no,no,si,no,no,si,no,si,no,no,no,a veces,igual,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,raramente,a veces,raramente,no,876250.0
2018_sol_264,1.0,soledad,264.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,1.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,1200000.0
2018_sol_265,1.0,soledad,265.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,no,apartamento,3.0,si,si,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,781000.0
2018_sol_266,1.0,soledad,266.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,mejor,si,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,a veces,raramente,nunca,no,781242.0
2018_sol_267,2.0,soledad,267.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,algo probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,más de 5 salarios mínimos,3.0,si,a veces,raramente,a veces,nunca,si,1500000.0
2018_sol_268,2.0,soledad,268.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,no,no,no,si,no,no,si,no,si,si,no,no,raramente,mejor,no,si,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,raramente,raramente,nunca,no,745370.0
2018_sol_269,1.0,soledad,269.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,si,0.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,si,no,si,no,no,no,a menudo,igual,no,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,a veces,a menudo,raramente,raramente,no,1000000.0
2018_sol_270,1.0,soledad,270.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,no,0.0,2.0,1.0,no,casa,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,si,no,no,no,no,si,no,no,no,raramente,igual,no,si,control sobre algunas decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,a veces,siempre,siempre,no,300000.0
2018_pue_271,1.0,puerto colombia,271.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,1.0,0.0,1.0,si,casa,2.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,nunca,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,a veces,raramente,a veces,no,781242.0
2018_sol_272,2.0,soledad,272.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,0.0,0.0,no,apartamento,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,igual,no,no,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,posesión sin titulo o propiedad colectiva,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,a veces,a veces,a veces,no,400000.0
2018_sol_273,2.0,soledad,273.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,1.0,1.0,no,casa,3.0,no,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,peor,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,nunca,raramente,no,816275.0
2018_sol_274,1.0,soledad,274.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,1.0,0.0,no,casa,3.0,no,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a menudo,peor,no,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,a veces,a veces,raramente,raramente,no,860000.0
2018_sol_276,1.0,soledad,276.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,no,0.0,0.0,1.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",electricidad,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a menudo,a veces,a veces,a veces,no,900000.0
2018_sol_277,2.0,soledad,277.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,no,0.0,0.0,4.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,nunca,raramente,no,978000.0
2018_sol_278,2.0,soledad,278.0,8.0,3.0,5.0,1.0,1.0,1.0,0.0,7.0,no,0.0,8.0,8.0,no,casa,4.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,peor,no,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,nunca,raramente,no,1050250.0
2018_sol_279,1.0,soledad,279.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,3.0,0.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,raramente,a veces,nunca,no,800000.0
2018_sol_280,1.0,soledad,280.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,0.0,0.0,3.0,si,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,raramente,nunca,nunca,no,765375.0
2018_sol_281,1.0,soledad,281.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,1.0,1.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,igual,no,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,raramente,raramente,nunca,raramente,no,655000.0
2018_sol_282,1.0,soledad,282.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,no,2.0,0.0,1.0,no,casa,3.0,no,no,si,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,si,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,a veces,raramente,nunca,no,1200000.0
2018_sol_283,1.0,soledad,283.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,0.0,0.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,raramente,igual,no,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,si,nunca,nunca,raramente,nunca,no,1000000.0
2018_sol_284,1.0,soledad,284.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,si,0.0,0.0,1.0,no,cuarto(s),1.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a menudo,igual,no,no,control sobre todas las decisiones,nada probable,si,menos de 1 salario mínimo,si,posesión sin titulo o propiedad colectiva,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,1.0,si,a menudo,a menudo,a menudo,a menudo,no,500000.0
2018_sol_285,2.0,soledad,285.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,no,0.0,0.0,2.0,no,casa,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,si,control sobre algunas decisiones,nada probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,2.0,si,a veces,raramente,raramente,nunca,no,895250.0
2018_sol_286,1.0,soledad,286.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,0.0,1.0,no,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,raramente,peor,no,no,control sobre todas las decisiones,muy probable,no,menos de 1 salario mínimo,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,a veces,raramente,a veces,no,600000.0
2018_sol_287,1.0,soledad,287.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,no,0.0,0.0,2.0,no,apartamento,3.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,si,si,si,si,si,si,si,si,si,si,si,a veces,mejor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,a veces,a veces,a veces,no,1000000.0
