id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre
2013_bar_211,1.0,barranquilla,211.0,8.0,3.0,5.0,2.0,1.0,5.0,si,2.0,universitaria,2.0,3.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,si,no,a veces,mejor,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_212,1.0,barranquilla,212.0,10.0,5.0,5.0,1.0,1.0,8.0,si,1.0,media,9.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,si,si,no,no,siempre,peor,si,si,control sobre algunas decisiones,muy probable,si
2013_bar_213,1.0,barranquilla,213.0,1.0,0.0,1.0,0.0,1.0,0.0,no,0.0,básica primaria,1.0,0.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,no,no,si,no,no,raramente,mejor,si,si,control sobre todas las decisiones,muy probable,no
2013_bar_214,1.0,barranquilla,214.0,4.0,2.0,2.0,1.0,0.0,3.0,no,2.0,universitaria,1.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,raramente,igual,no,si,control sobre algunas decisiones,algo probable,no
2013_bar_215,1.0,barranquilla,215.0,8.0,4.0,4.0,5.0,1.0,2.0,si,4.0,básica secundaria,0.0,0.0,no,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,no,no,no,no,no,no,no,si,no,no,a menudo,igual,si,si,control sobre algunas decisiones,poco probable,no
2013_bar_216,1.0,barranquilla,216.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,1.0,1.0,si,apartamento,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,no,no,no,no,no,si,no,si,si,no,raramente,igual,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_217,1.0,barranquilla,217.0,6.0,5.0,1.0,2.0,0.0,3.0,no,2.0,básica secundaria,4.0,1.0,no,casa,1.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,si,si,no,no,no,no,no,no,no,si,si,no,a veces,igual,no,si,ningún control,muy probable,si
2013_bar_218,1.0,barranquilla,218.0,5.0,2.0,3.0,1.0,1.0,3.0,si,2.0,universitaria,1.0,2.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,si,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_219,1.0,barranquilla,219.0,10.0,4.0,6.0,1.0,1.0,7.0,si,3.0,universitaria,3.0,3.0,no,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,si,si,si,no,a veces,igual,no,no,control sobre algunas decisiones,muy probable,si
2013_bar_220,1.0,barranquilla,220.0,4.0,2.0,2.0,0.0,2.0,2.0,no,0.0,universitaria,3.0,1.0,no,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,no,no,no,no,no,no,no,si,si,no,a veces,igual,no,si,control sobre algunas decisiones,muy probable,si
2013_bar_221,1.0,barranquilla,221.0,4.0,2.0,2.0,3.0,0.0,1.0,no,3.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,peor,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_222,1.0,barranquilla,222.0,7.0,3.0,4.0,4.0,1.0,2.0,si,4.0,básica secundaria,1.0,1.0,no,casa,5.0,no,no,si,si,"alfombra, tapete, parqué, mármol, madera pulida","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,a veces,mejor,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_223,2.0,barranquilla,223.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,universitaria,1.0,1.0,no,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,si,si,si,no,raramente,mejor,si,si,control sobre algunas decisiones,poco probable,no
2013_bar_224,1.0,barranquilla,224.0,4.0,1.0,3.0,1.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,raramente,igual,ns/nr,si,control sobre algunas decisiones,poco probable,no
2013_bar_225,1.0,barranquilla,225.0,9.0,6.0,3.0,3.0,2.0,4.0,si,3.0,universitaria,4.0,2.0,si,casa,6.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,raramente,mejor,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_226,1.0,barranquilla,226.0,6.0,3.0,3.0,3.0,0.0,2.0,si,3.0,básica secundaria,0.0,3.0,si,apartamento,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_227,2.0,barranquilla,227.0,1.0,1.0,0.0,0.0,0.0,1.0,no,0.0,media,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,algo probable,no
2013_bar_228,1.0,barranquilla,228.0,2.0,1.0,1.0,1.0,1.0,0.0,no,1.0,básica secundaria,0.0,1.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_bar_229,1.0,barranquilla,229.0,5.0,4.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,1.0,si,apartamento,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,no
2013_bar_230,1.0,barranquilla,230.0,5.0,3.0,2.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,2.0,no,apartamento,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,si,si,si,no,a veces,igual,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_231,2.0,barranquilla,231.0,6.0,2.0,4.0,3.0,1.0,2.0,si,2.0,básica secundaria,2.0,1.0,si,apartamento,3.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_bar_232,1.0,barranquilla,232.0,1.0,0.0,1.0,0.0,0.0,1.0,si,0.0,ns/nr,1.0,0.0,no,cuarto(s),2.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,si,no,no,no,no,no,no,no,si,no,no,siempre,peor,no,no,control sobre muy pocas decisiones,algo probable,si
2013_bar_233,2.0,barranquilla,233.0,10.0,3.0,7.0,2.0,0.0,8.0,si,2.0,básica secundaria,1.0,3.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,poco probable,si
2013_bar_234,2.0,barranquilla,234.0,6.0,5.0,1.0,3.0,0.0,3.0,no,3.0,básica secundaria,2.0,2.0,si,apartamento,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,no,no,no,no,si,no,no,si,si,no,nunca,peor,no,no,control sobre todas las decisiones,algo probable,si
2013_bar_235,1.0,barranquilla,235.0,4.0,2.0,2.0,3.0,0.0,1.0,si,0.0,básica primaria,3.0,1.0,no,cuarto(s),1.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",carbón mineral,no,no,no,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,si,control sobre todas las decisiones,algo probable,si
2013_bar_236,1.0,barranquilla,236.0,3.0,2.0,1.0,1.0,0.0,2.0,no,1.0,básica secundaria,2.0,1.0,no,casa,3.0,no,no,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,mejor,no,no,control sobre la mayoría de decisiones,algo probable,ns/nr
2013_bar_237,1.0,barranquilla,237.0,5.0,3.0,2.0,2.0,0.0,3.0,si,2.0,básica secundaria,0.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,peor,no,no,control sobre la mayoría de decisiones,muy probable,no
2013_bar_238,1.0,barranquilla,238.0,6.0,3.0,3.0,1.0,1.0,4.0,no,1.0,media,3.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,no,control sobre algunas decisiones,algo probable,no
2013_bar_240,1.0,barranquilla,240.0,5.0,4.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,5.0,1.0,no,apartamento,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,a veces,igual,si,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_241,2.0,barranquilla,241.0,3.0,2.0,1.0,0.0,1.0,2.0,no,0.0,básica secundaria,1.0,1.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,peor,si,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_243,2.0,barranquilla,243.0,4.0,3.0,1.0,2.0,0.0,2.0,no,1.0,universitaria,1.0,1.0,si,apartamento,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,nunca,igual,no,si,control sobre la mayoría de decisiones,muy poco probable,no
2013_bar_244,1.0,barranquilla,244.0,6.0,4.0,2.0,4.0,0.0,2.0,si,0.0,básica secundaria,0.0,1.0,no,apartamento,2.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,si,no,raramente,igual,no,si,control sobre todas las decisiones,muy poco probable,no
2013_bar_245,2.0,barranquilla,245.0,6.0,2.0,4.0,0.0,1.0,5.0,no,0.0,media,0.0,4.0,si,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no
2013_bar_246,2.0,barranquilla,246.0,6.0,3.0,3.0,2.0,2.0,2.0,no,2.0,media,1.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_248,3.0,barranquilla,248.0,1.0,1.0,0.0,0.0,0.0,1.0,no,0.0,universitaria,0.0,1.0,no,cuarto(s),1.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",no cocinan,no,no,no,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,algo probable,no
2013_bar_249,3.0,barranquilla,249.0,7.0,3.0,4.0,3.0,1.0,3.0,no,3.0,básica secundaria,1.0,1.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,si,si,si,no,nunca,igual,no,no,control sobre todas las decisiones,poco probable,si
2013_bar_250,2.0,barranquilla,250.0,5.0,3.0,2.0,3.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,no,apartamento,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,no,si,si,si,no,nunca,mejor,no,si,control sobre todas las decisiones,algo probable,no
2013_bar_252,1.0,barranquilla,252.0,3.0,2.0,1.0,0.0,0.0,3.0,no,0.0,básica secundaria,1.0,2.0,no,apartamento,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_256,1.0,barranquilla,256.0,5.0,4.0,1.0,1.0,0.0,3.0,no,0.0,media,0.0,3.0,no,casa,4.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_257,1.0,barranquilla,257.0,5.0,2.0,3.0,1.0,0.0,4.0,no,1.0,básica secundaria,0.0,3.0,no,apartamento,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_259,1.0,barranquilla,259.0,3.0,1.0,2.0,0.0,2.0,1.0,no,0.0,universitaria,0.0,1.0,si,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_260,1.0,barranquilla,260.0,6.0,3.0,3.0,3.0,1.0,2.0,si,3.0,básica secundaria,0.0,2.0,no,casa,6.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,si,si,control sobre algunas decisiones,algo probable,si
2013_bar_264,1.0,barranquilla,264.0,5.0,3.0,2.0,2.0,0.0,3.0,no,2.0,media,0.0,0.0,no,apartamento,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,algo probable,si
2013_bar_266,1.0,barranquilla,266.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,0.0,si,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_267,1.0,barranquilla,267.0,3.0,1.0,2.0,0.0,1.0,2.0,no,0.0,básica secundaria,3.0,1.0,no,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,nunca,mejor,no,si,control sobre algunas decisiones,muy probable,no
2013_bar_269,1.0,barranquilla,269.0,5.0,2.0,3.0,3.0,0.0,2.0,no,3.0,básica secundaria,0.0,0.0,no,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_271,1.0,barranquilla,271.0,6.0,1.0,5.0,2.0,1.0,2.0,no,4.0,universitaria,0.0,0.0,no,casa,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,no,no,no,nunca,igual,si,si,control sobre la mayoría de decisiones,algo probable,ns/nr
2013_bar_273,1.0,barranquilla,273.0,6.0,4.0,2.0,2.0,1.0,3.0,si,1.0,básica secundaria,0.0,3.0,no,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,nunca,igual,si,si,control sobre algunas decisiones,muy probable,si
2013_bar_274,1.0,barranquilla,274.0,7.0,4.0,3.0,3.0,0.0,4.0,no,4.0,universitaria,0.0,2.0,si,casa,5.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,algo probable,no
2013_bar_276,1.0,barranquilla,276.0,5.0,4.0,1.0,1.0,0.0,4.0,si,1.0,básica secundaria,1.0,1.0,no,apartamento,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,a menudo,igual,no,no,control sobre algunas decisiones,algo probable,si
2013_bar_278,1.0,barranquilla,278.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,universitaria,0.0,0.0,no,apartamento,5.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",no cocinan,si,si,no,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre muy pocas decisiones,algo probable,no
2013_bar_279,1.0,barranquilla,279.0,4.0,2.0,2.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,0.0,no,apartamento,5.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,no,no,si,no,no,raramente,igual,si,no,control sobre la mayoría de decisiones,algo probable,si
2013_bar_280,1.0,barranquilla,280.0,5.0,2.0,3.0,0.0,0.0,5.0,no,2.0,universitaria,0.0,0.0,si,casa,7.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,si,no,control sobre la mayoría de decisiones,algo probable,no
2013_bar_50,2.0,barranquilla,50.0,8.0,5.0,3.0,4.0,0.0,4.0,si,4.0,básica secundaria,1.0,2.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","caña, esterilla, guadua, otro tipo de material vegetal",gas natural domiciliario,si,si,si,si,no,no,si,no,no,no,no,si,no,no,a veces,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no
2013_bar_51,2.0,barranquilla,51.0,6.0,5.0,1.0,0.0,0.0,6.0,no,0.0,universitaria,0.0,6.0,no,casa,7.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","madera burda, tabla, tablón, bahareque",gas natural domiciliario,si,si,si,si,no,no,si,no,no,si,no,si,no,no,nunca,mejor,si,si,control sobre muy pocas decisiones,algo probable,no
2013_bar_52,2.0,barranquilla,52.0,5.0,2.0,3.0,3.0,0.0,2.0,no,3.0,universitaria,0.0,1.0,si,casa,8.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,no,si,raramente,igual,si,si,control sobre la mayoría de decisiones,algo probable,no
2013_bar_57,1.0,barranquilla,57.0,5.0,2.0,3.0,3.0,0.0,2.0,no,4.0,universitaria,1.0,2.0,si,casa,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,a veces,peor,no,si,control sobre la mayoría de decisiones,muy probable,no
2013_bar_58,1.0,barranquilla,58.0,3.0,1.0,2.0,0.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,si,apartamento,3.0,no,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,si,si,si,no,nunca,igual,si,si,control sobre algunas decisiones,muy poco probable,no
2013_bar_60,2.0,barranquilla,60.0,5.0,3.0,2.0,1.0,1.0,3.0,no,1.0,universitaria,1.0,2.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,no,no,no,no,no,no,no,no,si,no,no,raramente,peor,no,no,control sobre algunas decisiones,muy probable,no
2013_bar_61,2.0,barranquilla,61.0,5.0,2.0,3.0,2.0,1.0,2.0,si,2.0,básica secundaria,2.0,1.0,si,casa,4.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,algo probable,si
2013_bar_62,1.0,barranquilla,62.0,3.0,1.0,2.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,1.0,no,apartamento,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,no,si,no,no,no,no,no,si,no,si,no,no,raramente,mejor,no,no,control sobre muy pocas decisiones,muy probable,no
2013_bar_63,2.0,barranquilla,63.0,12.0,6.0,6.0,3.0,1.0,8.0,si,0.0,universitaria,2.0,6.0,si,casa,6.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,si,si,a veces,mejor,no,si,control sobre algunas decisiones,muy poco probable,si
2013_bar_64,1.0,barranquilla,64.0,5.0,3.0,2.0,2.0,0.0,3.0,si,1.0,básica secundaria,1.0,1.0,no,casa,3.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,peor,no,no,control sobre la mayoría de decisiones,poco probable,si
2013_bar_67,1.0,barranquilla,67.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,1.0,1.0,no,casa,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,no,no,no,raramente,peor,si,no,control sobre todas las decisiones,muy probable,si
2013_bar_69,1.0,barranquilla,69.0,10.0,3.0,7.0,6.0,0.0,4.0,si,6.0,básica secundaria,3.0,2.0,no,casa,2.0,no,no,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,no,no,si,no,no,siempre,peor,no,no,control sobre la mayoría de decisiones,poco probable,si
2013_bar_70,1.0,barranquilla,70.0,5.0,2.0,3.0,2.0,0.0,3.0,si,2.0,media,1.0,1.0,no,casa,2.0,no,no,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,si,no,a menudo,igual,no,si,control sobre la mayoría de decisiones,algo probable,si
2013_bar_71,1.0,barranquilla,71.0,2.0,2.0,0.0,0.0,0.0,2.0,no,0.0,básica primaria,1.0,1.0,no,apartamento,2.0,no,no,si,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,no,no,no,no,no,no,no,si,no,no,a veces,peor,no,si,control sobre todas las decisiones,poco probable,si
